model,hidden_dim,k,seed,target,prediction,residual
Static GCN,32,4,123,0.3418000042438507,0.2952245771884918,-0.04657542705535889
Static GCN,32,4,123,0.1462000012397766,0.2952245771884918,0.1490245759487152
Static GCN,32,4,123,0.3357999920845032,0.2946989834308624,-0.04110100865364075
Static GCN,32,4,123,0.41019999980926514,0.2952245771884918,-0.11497542262077332
Static GCN,32,4,123,0.24500000476837158,0.2962016463279724,0.05120164155960083
Static GCN,32,4,123,0.19820000231266022,0.2952245771884918,0.0970245748758316
Static GCN,32,4,123,0.46459999680519104,0.2952245771884918,-0.16937541961669922
Static GCN,32,4,123,0.3901999890804291,0.2952245771884918,-0.09497541189193726
Static GCN,32,4,123,0.241799995303154,0.2952245771884918,0.05342458188533783
Static GCN,32,4,123,0.32339999079704285,0.2952245771884918,-0.028175413608551025
Static GCN,32,4,123,0.23819999396800995,0.2940850555896759,0.055885061621665955
Static GCN,32,4,123,0.4729999899864197,0.2952245771884918,-0.17777541279792786
Static GCN,32,4,123,0.4302000105381012,0.2952245771884918,-0.13497543334960938
Static GCN,32,4,123,0.35580000281333923,0.2952245771884918,-0.06057542562484741
Static GCN,32,4,123,0.43059998750686646,0.2952245771884918,-0.13537541031837463
Static GCN,32,4,123,0.2750000059604645,0.2952245771884918,0.020224571228027344
Static GCN,32,4,123,0.41499999165534973,0.2952245771884918,-0.11977541446685791
Static GCN,32,4,123,0.3061999976634979,0.2952245771884918,-0.010975420475006104
Static GCN,32,4,123,0.22059999406337738,0.2952245771884918,0.07462458312511444
Static GCN,32,4,123,0.4410000145435333,0.2952245771884918,-0.1457754373550415
Static GCN,32,4,123,0.34540000557899475,0.2952245771884918,-0.05017542839050293
Static GCN,32,4,123,0.19020000100135803,0.2952245771884918,0.10502457618713379
Static GCN,32,4,123,0.20340000092983246,0.2952245771884918,0.09182457625865936
Static GCN,32,4,123,0.2937999963760376,0.2952245771884918,0.0014245808124542236
Static GCN,32,4,123,0.2502000033855438,0.2953685522079468,0.045168548822402954
Static GCN,32,4,123,0.2962000072002411,0.2952245771884918,-0.0009754300117492676
Static GCN,32,4,123,0.3709999918937683,0.2952245771884918,-0.07577541470527649
Static GCN,32,4,123,0.17980000376701355,0.2952245771884918,0.11542457342147827
Static GCN,32,6,123,0.11020000278949738,0.32294437289237976,0.21274437010288239
Static GCN,32,6,123,0.2766000032424927,0.2764577865600586,-0.00014221668243408203
Static GCN,32,6,123,0.4758000075817108,0.30659374594688416,-0.16920626163482666
Static GCN,32,6,123,0.17579999566078186,0.291497141122818,0.11569714546203613
Static GCN,32,6,123,0.4918000102043152,0.2869056761264801,-0.20489433407783508
Static GCN,32,6,123,0.12020000070333481,0.2947419583797455,0.17454195767641068
Static GCN,32,6,123,0.3601999878883362,0.306394100189209,-0.0538058876991272
Static GCN,32,6,123,0.29820001125335693,0.278211385011673,-0.01998862624168396
Static GCN,32,6,123,0.20739999413490295,0.28622984886169434,0.07882985472679138
Static GCN,32,6,123,0.3529999852180481,0.28420355916023254,-0.06879642605781555
Static GCN,32,6,123,0.15060000121593475,0.30367040634155273,0.15307040512561798
Static GCN,32,6,123,0.10859999805688858,0.24125167727470398,0.1326516792178154
Static GCN,32,6,123,0.4625999927520752,0.2871806025505066,-0.1754193902015686
Static GCN,32,6,123,0.2754000127315521,0.29629018902778625,0.02089017629623413
Static GCN,32,6,123,0.19419999420642853,0.301038920879364,0.10683892667293549
Static GCN,32,6,123,0.40779998898506165,0.2987399101257324,-0.10906007885932922
Static GCN,32,6,123,0.11940000206232071,0.300042986869812,0.1806429848074913
Static GCN,32,6,123,0.38499999046325684,0.2802414000034332,-0.10475859045982361
Static GCN,32,6,123,0.16699999570846558,0.30164024233818054,0.13464024662971497
Static GCN,32,6,123,0.27619999647140503,0.3097781836986542,0.033578187227249146
Static GCN,32,6,123,0.4578000009059906,0.29551827907562256,-0.16228172183036804
Static GCN,32,6,123,0.4941999912261963,0.2992973327636719,-0.19490265846252441
Static GCN,32,6,123,0.24379999935626984,0.27763307094573975,0.03383307158946991
Static GCN,32,6,123,0.10700000077486038,0.299008309841156,0.19200830906629562
Static GCN,32,6,123,0.18979999423027039,0.3065914213657379,0.11679142713546753
Static GCN,32,6,123,0.2978000044822693,0.3214430809020996,0.023643076419830322
Static GCN,32,6,123,0.35339999198913574,0.30652564764022827,-0.04687434434890747
Static GCN,32,6,123,0.10899999737739563,0.30311501026153564,0.19411501288414001
Static GCN,32,6,123,0.16019999980926514,0.29641246795654297,0.13621246814727783
Static GCN,32,6,123,0.29019999504089355,0.28620803356170654,-0.003991961479187012
Static GCN,32,6,123,0.17739999294281006,0.2891099154949188,0.11170992255210876
Static GCN,32,6,123,0.2101999968290329,0.29179874062538147,0.08159874379634857
Static GCN,32,6,123,0.26339998841285706,0.2822449803352356,0.01884499192237854
Static GCN,32,6,123,0.4189999997615814,0.3231339454650879,-0.09586605429649353
Static GCN,32,6,123,0.1738000065088272,0.2859402000904083,0.11214019358158112
Static GCN,32,6,123,0.4138000011444092,0.2986912131309509,-0.11510878801345825
Static GCN,32,6,123,0.11500000208616257,0.2893918752670288,0.17439187318086624
Static GCN,32,6,123,0.3693999946117401,0.2860952317714691,-0.083304762840271
Static GCN,32,6,123,0.10419999808073044,0.30788955092430115,0.2036895528435707
Static GCN,32,6,123,0.23980000615119934,0.2967348098754883,0.05693480372428894
Static GCN,32,6,123,0.272599995136261,0.29370686411857605,0.021106868982315063
Static GCN,32,6,123,0.38420000672340393,0.29324644804000854,-0.09095355868339539
Static GCN,32,6,123,0.4569999873638153,0.3030509948730469,-0.15394899249076843
Static GCN,32,6,123,0.41620001196861267,0.2917836904525757,-0.12441632151603699
Static GCN,32,6,123,0.2770000100135803,0.2835667133331299,0.0065667033195495605
Static GCN,32,6,123,0.3578000068664551,0.29102271795272827,-0.0667772889137268
Static GCN,32,6,123,0.4406000077724457,0.28910085558891296,-0.15149915218353271
Static GCN,32,6,123,0.3418000042438507,0.29693281650543213,-0.04486718773841858
Static GCN,32,6,123,0.1462000012397766,0.29510682821273804,0.14890682697296143
Static GCN,32,6,123,0.3357999920845032,0.28851521015167236,-0.04728478193283081
Static GCN,32,6,123,0.41019999980926514,0.2925102710723877,-0.11768972873687744
Static GCN,32,6,123,0.24500000476837158,0.27367717027664185,0.028677165508270264
Static GCN,32,6,123,0.19820000231266022,0.2634332776069641,0.0652332752943039
Static GCN,32,6,123,0.46459999680519104,0.30112719535827637,-0.16347280144691467
Static GCN,32,6,123,0.3901999890804291,0.2902389466762543,-0.0999610424041748
Static GCN,32,6,123,0.241799995303154,0.30051037669181824,0.058710381388664246
Static GCN,32,6,123,0.32339999079704285,0.2930598855018616,-0.030340105295181274
Static GCN,32,6,123,0.23819999396800995,0.2732713222503662,0.03507132828235626
Static GCN,32,6,123,0.4729999899864197,0.30019673705101013,-0.17280325293540955
Static GCN,32,6,123,0.4302000105381012,0.30319714546203613,-0.12700286507606506
Static GCN,32,6,123,0.35580000281333923,0.2950393259525299,-0.060760676860809326
Static GCN,32,6,123,0.43059998750686646,0.2789507508277893,-0.15164923667907715
Static GCN,32,6,123,0.2750000059604645,0.2906789779663086,0.015678972005844116
Static GCN,32,6,123,0.41499999165534973,0.29305940866470337,-0.12194058299064636
Static GCN,32,6,123,0.3061999976634979,0.3046474754810333,-0.0015525221824645996
Static GCN,32,6,123,0.22059999406337738,0.29053911566734314,0.06993912160396576
Static GCN,32,6,123,0.4410000145435333,0.30459481477737427,-0.13640519976615906
Static GCN,32,6,123,0.34540000557899475,0.3136148452758789,-0.031785160303115845
Static GCN,32,6,123,0.19020000100135803,0.29774603247642517,0.10754603147506714
Static GCN,32,6,123,0.20340000092983246,0.28814423084259033,0.08474422991275787
Static GCN,32,6,123,0.2937999963760376,0.31757646799087524,0.023776471614837646
Static GCN,32,6,123,0.2502000033855438,0.31083163619041443,0.060631632804870605
Static GCN,32,6,123,0.2962000072002411,0.3018801212310791,0.005680114030838013
Static GCN,32,6,123,0.3709999918937683,0.3079560697078705,-0.06304392218589783
Static GCN,32,6,123,0.17980000376701355,0.28657084703445435,0.1067708432674408
Static GCN,32,8,123,0.11020000278949738,0.2981101870536804,0.18791018426418304
Static GCN,32,8,123,0.2766000032424927,0.29562216997146606,0.01902216672897339
Static GCN,32,8,123,0.4758000075817108,0.2977014183998108,-0.17809858918190002
Static GCN,32,8,123,0.17579999566078186,0.29562216997146606,0.1198221743106842
Static GCN,32,8,123,0.4918000102043152,0.2957457900047302,-0.19605422019958496
Static GCN,32,8,123,0.12020000070333481,0.2974347472190857,0.17723474651575089
Static GCN,32,8,123,0.3601999878883362,0.29562216997146606,-0.06457781791687012
Static GCN,32,8,123,0.29820001125335693,0.29562216997146606,-0.002577841281890869
Static GCN,32,8,123,0.20739999413490295,0.29562216997146606,0.08822217583656311
Static GCN,32,8,123,0.3529999852180481,0.29562216997146606,-0.05737781524658203
Static GCN,32,8,123,0.15060000121593475,0.29562216997146606,0.1450221687555313
Static GCN,32,8,123,0.10859999805688858,0.2961229681968689,0.18752297013998032
Static GCN,32,8,123,0.4625999927520752,0.29562216997146606,-0.16697782278060913
Static GCN,32,8,123,0.2754000127315521,0.29562216997146606,0.02022215723991394
Static GCN,32,8,123,0.19419999420642853,0.29373860359191895,0.09953860938549042
Static GCN,32,8,123,0.40779998898506165,0.29562216997146606,-0.11217781901359558
Static GCN,32,8,123,0.11940000206232071,0.29562216997146606,0.17622216790914536
Static GCN,32,8,123,0.38499999046325684,0.296411395072937,-0.08858859539031982
Static GCN,32,8,123,0.16699999570846558,0.2944868803024292,0.12748688459396362
Static GCN,32,8,123,0.27619999647140503,0.29438865184783936,0.018188655376434326
Static GCN,32,8,123,0.4578000009059906,0.2937406599521637,-0.1640593409538269
Static GCN,32,8,123,0.4941999912261963,0.295750230550766,-0.1984497606754303
Static GCN,32,8,123,0.24379999935626984,0.29562216997146606,0.05182217061519623
Static GCN,32,8,123,0.10700000077486038,0.29444044828414917,0.1874404475092888
Static GCN,32,8,123,0.18979999423027039,0.2940746545791626,0.10427466034889221
Static GCN,32,8,123,0.2978000044822693,0.2939274311065674,-0.0038725733757019043
Static GCN,32,8,123,0.35339999198913574,0.29562216997146606,-0.05777782201766968
Static GCN,32,8,123,0.10899999737739563,0.29562216997146606,0.18662217259407043
Static GCN,32,8,123,0.16019999980926514,0.2948167622089386,0.13461676239967346
Static GCN,32,8,123,0.29019999504089355,0.29562216997146606,0.00542217493057251
Static GCN,32,8,123,0.17739999294281006,0.29562216997146606,0.118222177028656
Static GCN,32,8,123,0.2101999968290329,0.29838770627975464,0.08818770945072174
Static GCN,32,8,123,0.26339998841285706,0.29562216997146606,0.03222218155860901
Static GCN,32,8,123,0.4189999997615814,0.2947625517845154,-0.12423744797706604
Static GCN,32,8,123,0.1738000065088272,0.29648512601852417,0.12268511950969696
Static GCN,32,8,123,0.4138000011444092,0.29562216997146606,-0.11817783117294312
Static GCN,32,8,123,0.11500000208616257,0.29562216997146606,0.1806221678853035
Static GCN,32,8,123,0.3693999946117401,0.29711785912513733,-0.07228213548660278
Static GCN,32,8,123,0.10419999808073044,0.29562216997146606,0.19142217189073563
Static GCN,32,8,123,0.23980000615119934,0.2957296073436737,0.055929601192474365
Static GCN,32,8,123,0.272599995136261,0.29562216997146606,0.023022174835205078
Static GCN,32,8,123,0.38420000672340393,0.29562216997146606,-0.08857783675193787
Static GCN,32,8,123,0.4569999873638153,0.29562216997146606,-0.16137781739234924
Static GCN,32,8,123,0.41620001196861267,0.29562216997146606,-0.1205778419971466
Static GCN,32,8,123,0.2770000100135803,0.2962731122970581,0.019273102283477783
Static GCN,32,8,123,0.3578000068664551,0.29562216997146606,-0.062177836894989014
Static GCN,32,8,123,0.4406000077724457,0.29562216997146606,-0.14497783780097961
Static GCN,32,8,123,0.3418000042438507,0.2938382625579834,-0.04796174168586731
Static GCN,32,8,123,0.1462000012397766,0.2966107428073883,0.1504107415676117
Static GCN,32,8,123,0.3357999920845032,0.29562216997146606,-0.04017782211303711
Static GCN,32,8,123,0.41019999980926514,0.29562216997146606,-0.11457782983779907
Static GCN,32,8,123,0.24500000476837158,0.29562216997146606,0.05062216520309448
Static GCN,32,8,123,0.19820000231266022,0.29562216997146606,0.09742216765880585
Static GCN,32,8,123,0.46459999680519104,0.2937881350517273,-0.17081186175346375
Static GCN,32,8,123,0.3901999890804291,0.29598432779312134,-0.09421566128730774
Static GCN,32,8,123,0.241799995303154,0.2968844473361969,0.05508445203304291
Static GCN,32,8,123,0.32339999079704285,0.29684513807296753,-0.026554852724075317
Static GCN,32,8,123,0.23819999396800995,0.29758310317993164,0.05938310921192169
Static GCN,32,8,123,0.4729999899864197,0.29562216997146606,-0.1773778200149536
Static GCN,32,8,123,0.4302000105381012,0.2973881959915161,-0.13281181454658508
Static GCN,32,8,123,0.35580000281333923,0.29562216997146606,-0.06017783284187317
Static GCN,32,8,123,0.43059998750686646,0.29395657777786255,-0.1366434097290039
Static GCN,32,8,123,0.2750000059604645,0.29562216997146606,0.020622164011001587
Static GCN,32,8,123,0.41499999165534973,0.30215609073638916,-0.11284390091896057
Static GCN,32,8,123,0.3061999976634979,0.2945943772792816,-0.011605620384216309
Static GCN,32,8,123,0.22059999406337738,0.29626139998435974,0.07566140592098236
Static GCN,32,8,123,0.4410000145435333,0.2942694127559662,-0.14673060178756714
Static GCN,32,8,123,0.34540000557899475,0.29435044527053833,-0.05104956030845642
Static GCN,32,8,123,0.19020000100135803,0.29796668887138367,0.10776668787002563
Static GCN,32,8,123,0.20340000092983246,0.29429876804351807,0.09089876711368561
Static GCN,32,8,123,0.2937999963760376,0.2937861382961273,-1.385807991027832e-05
Static GCN,32,8,123,0.2502000033855438,0.2941943407058716,0.04399433732032776
Static GCN,32,8,123,0.2962000072002411,0.2970699667930603,0.0008699595928192139
Static GCN,32,8,123,0.3709999918937683,0.2963823080062866,-0.07461768388748169
Static GCN,32,8,123,0.17980000376701355,0.29670923948287964,0.11690923571586609
Static GCN,32,12,123,0.11020000278949738,0.2973439693450928,0.1871439665555954
Static GCN,32,12,123,0.2766000032424927,0.2861526608467102,0.00955265760421753
Static GCN,32,12,123,0.4758000075817108,0.2882884740829468,-0.18751153349876404
Static GCN,32,12,123,0.17579999566078186,0.2883658707141876,0.11256587505340576
Static GCN,32,12,123,0.4918000102043152,0.2880629301071167,-0.2037370800971985
Static GCN,32,12,123,0.12020000070333481,0.291971355676651,0.1717713549733162
Static GCN,32,12,123,0.3601999878883362,0.2893005609512329,-0.07089942693710327
Static GCN,32,12,123,0.29820001125335693,0.2861115336418152,-0.012088477611541748
Static GCN,32,12,123,0.20739999413490295,0.2908756732940674,0.08347567915916443
Static GCN,32,12,123,0.3529999852180481,0.28861507773399353,-0.06438490748405457
Static GCN,32,12,123,0.15060000121593475,0.28960341215133667,0.13900341093540192
Static GCN,32,12,123,0.10859999805688858,0.2890782654285431,0.1804782673716545
Static GCN,32,12,123,0.4625999927520752,0.2882785201072693,-0.1743214726448059
Static GCN,32,12,123,0.2754000127315521,0.28989219665527344,0.014492183923721313
Static GCN,32,12,123,0.19419999420642853,0.29085057973861694,0.09665058553218842
Static GCN,32,12,123,0.40779998898506165,0.2916538417339325,-0.11614614725112915
Static GCN,32,12,123,0.11940000206232071,0.29145023226737976,0.17205023020505905
Static GCN,32,12,123,0.38499999046325684,0.2867239713668823,-0.09827601909637451
Static GCN,32,12,123,0.16699999570846558,0.2862577736377716,0.11925777792930603
Static GCN,32,12,123,0.27619999647140503,0.28747496008872986,0.011274963617324829
Static GCN,32,12,123,0.4578000009059906,0.2902824878692627,-0.1675175130367279
Static GCN,32,12,123,0.4941999912261963,0.29025089740753174,-0.20394909381866455
Static GCN,32,12,123,0.24379999935626984,0.2869594991207123,0.043159499764442444
Static GCN,32,12,123,0.10700000077486038,0.2920088768005371,0.18500887602567673
Static GCN,32,12,123,0.18979999423027039,0.2921641170978546,0.10236412286758423
Static GCN,32,12,123,0.2978000044822693,0.2913282513618469,-0.006471753120422363
Static GCN,32,12,123,0.35339999198913574,0.2889624238014221,-0.06443756818771362
Static GCN,32,12,123,0.10899999737739563,0.2893516421318054,0.1803516447544098
Static GCN,32,12,123,0.16019999980926514,0.28845611214637756,0.12825611233711243
Static GCN,32,12,123,0.29019999504089355,0.291251540184021,0.0010515451431274414
Static GCN,32,12,123,0.17739999294281006,0.2861687242984772,0.10876873135566711
Static GCN,32,12,123,0.2101999968290329,0.29124370217323303,0.08104370534420013
Static GCN,32,12,123,0.26339998841285706,0.289109468460083,0.025709480047225952
Static GCN,32,12,123,0.4189999997615814,0.2892491817474365,-0.1297508180141449
Static GCN,32,12,123,0.1738000065088272,0.2886117100715637,0.11481170356273651
Static GCN,32,12,123,0.4138000011444092,0.2920382618904114,-0.1217617392539978
Static GCN,32,12,123,0.11500000208616257,0.28863441944122314,0.17363441735506058
Static GCN,32,12,123,0.3693999946117401,0.29232972860336304,-0.07707026600837708
Static GCN,32,12,123,0.10419999808073044,0.2908773720264435,0.18667737394571304
Static GCN,32,12,123,0.23980000615119934,0.28870904445648193,0.04890903830528259
Static GCN,32,12,123,0.272599995136261,0.2924053370952606,0.019805341958999634
Static GCN,32,12,123,0.38420000672340393,0.2917077839374542,-0.09249222278594971
Static GCN,32,12,123,0.4569999873638153,0.2903152108192444,-0.16668477654457092
Static GCN,32,12,123,0.41620001196861267,0.2872532308101654,-0.12894678115844727
Static GCN,32,12,123,0.2770000100135803,0.2866281270980835,0.009628117084503174
Static GCN,32,12,123,0.3578000068664551,0.2897951602935791,-0.06800484657287598
Static GCN,32,12,123,0.4406000077724457,0.2885725200176239,-0.15202748775482178
Static GCN,32,12,123,0.3418000042438507,0.28911659121513367,-0.05268341302871704
Static GCN,32,12,123,0.1462000012397766,0.2894279658794403,0.1432279646396637
Static GCN,32,12,123,0.3357999920845032,0.2890913188457489,-0.04670867323875427
Static GCN,32,12,123,0.41019999980926514,0.29014772176742554,-0.1200522780418396
Static GCN,32,12,123,0.24500000476837158,0.2859783470630646,0.04097834229469299
Static GCN,32,12,123,0.19820000231266022,0.28597286343574524,0.08777286112308502
Static GCN,32,12,123,0.46459999680519104,0.29166924953460693,-0.1729307472705841
Static GCN,32,12,123,0.3901999890804291,0.29133349657058716,-0.09886649250984192
Static GCN,32,12,123,0.241799995303154,0.28823864459991455,0.04643864929676056
Static GCN,32,12,123,0.32339999079704285,0.28662633895874023,-0.03677365183830261
Static GCN,32,12,123,0.23819999396800995,0.2871023416519165,0.048902347683906555
Static GCN,32,12,123,0.4729999899864197,0.28774964809417725,-0.18525034189224243
Static GCN,32,12,123,0.4302000105381012,0.2895958721637726,-0.1406041383743286
Static GCN,32,12,123,0.35580000281333923,0.2885647416114807,-0.06723526120185852
Static GCN,32,12,123,0.43059998750686646,0.28720822930336,-0.14339175820350647
Static GCN,32,12,123,0.2750000059604645,0.28922000527381897,0.014219999313354492
Static GCN,32,12,123,0.41499999165534973,0.2895065248012543,-0.12549346685409546
Static GCN,32,12,123,0.3061999976634979,0.28865933418273926,-0.017540663480758667
Static GCN,32,12,123,0.22059999406337738,0.2906014621257782,0.07000146806240082
Static GCN,32,12,123,0.4410000145435333,0.2896622121334076,-0.15133780241012573
Static GCN,32,12,123,0.34540000557899475,0.29048025608062744,-0.05491974949836731
Static GCN,32,12,123,0.19020000100135803,0.28870272636413574,0.09850272536277771
Static GCN,32,12,123,0.20340000092983246,0.2870580852031708,0.08365808427333832
Static GCN,32,12,123,0.2937999963760376,0.2901011109352112,-0.003698885440826416
Static GCN,32,12,123,0.2502000033855438,0.2877270579338074,0.03752705454826355
Static GCN,32,12,123,0.2962000072002411,0.287565678358078,-0.008634328842163086
Static GCN,32,12,123,0.3709999918937683,0.290372371673584,-0.08062762022018433
Static GCN,32,12,123,0.17980000376701355,0.28763294219970703,0.10783293843269348
Static GCN,64,4,123,0.11020000278949738,0.3008320927619934,0.19063208997249603
Static GCN,64,4,123,0.2766000032424927,0.28403452038764954,0.00743451714515686
Static GCN,64,4,123,0.4758000075817108,0.3008320927619934,-0.1749679148197174
Static GCN,64,4,123,0.17579999566078186,0.2815167307853699,0.10571673512458801
Static GCN,64,4,123,0.4918000102043152,0.2889653444290161,-0.20283466577529907
Static GCN,64,4,123,0.12020000070333481,0.3008320927619934,0.1806320920586586
Static GCN,64,4,123,0.3601999878883362,0.3008320927619934,-0.05936789512634277
Static GCN,64,4,123,0.29820001125335693,0.3008320927619934,0.0026320815086364746
Static GCN,64,4,123,0.20739999413490295,0.3008320927619934,0.09343209862709045
Static GCN,64,4,123,0.3529999852180481,0.29568028450012207,-0.057319700717926025
Static GCN,64,4,123,0.15060000121593475,0.28368228673934937,0.1330822855234146
Static GCN,64,4,123,0.10859999805688858,0.3008320927619934,0.19223209470510483
Static GCN,64,4,123,0.4625999927520752,0.283621609210968,-0.17897838354110718
Static GCN,64,4,123,0.2754000127315521,0.3008320927619934,0.025432080030441284
Static GCN,64,4,123,0.19419999420642853,0.3008320927619934,0.10663209855556488
Static GCN,64,4,123,0.40779998898506165,0.3008320927619934,-0.10696789622306824
Static GCN,64,4,123,0.11940000206232071,0.29520678520202637,0.17580678313970566
Static GCN,64,4,123,0.38499999046325684,0.3008320927619934,-0.08416789770126343
Static GCN,64,4,123,0.16699999570846558,0.3008320927619934,0.13383209705352783
Static GCN,64,4,123,0.27619999647140503,0.3008320927619934,0.02463209629058838
Static GCN,64,4,123,0.4578000009059906,0.3008320927619934,-0.1569679081439972
Static GCN,64,4,123,0.4941999912261963,0.3008320927619934,-0.19336789846420288
Static GCN,64,4,123,0.24379999935626984,0.2844786047935486,0.04067860543727875
Static GCN,64,4,123,0.10700000077486038,0.3008320927619934,0.19383209198713303
Static GCN,64,4,123,0.18979999423027039,0.3008320927619934,0.11103209853172302
Static GCN,64,4,123,0.2978000044822693,0.3008320927619934,0.003032088279724121
Static GCN,64,4,123,0.35339999198913574,0.3008320927619934,-0.052567899227142334
Static GCN,64,4,123,0.10899999737739563,0.30077266693115234,0.1917726695537567
Static GCN,64,4,123,0.16019999980926514,0.3008320927619934,0.14063209295272827
Static GCN,64,4,123,0.29019999504089355,0.2855919301509857,-0.004608064889907837
Static GCN,64,4,123,0.17739999294281006,0.3008320927619934,0.12343209981918335
Static GCN,64,4,123,0.2101999968290329,0.3008320927619934,0.09063209593296051
Static GCN,64,4,123,0.26339998841285706,0.2920840382575989,0.02868404984474182
Static GCN,64,4,123,0.4189999997615814,0.3008320927619934,-0.11816790699958801
Static GCN,64,4,123,0.1738000065088272,0.3008320927619934,0.1270320862531662
Static GCN,64,4,123,0.4138000011444092,0.29688507318496704,-0.11691492795944214
Static GCN,64,4,123,0.11500000208616257,0.2813897728919983,0.16638977080583572
Static GCN,64,4,123,0.3693999946117401,0.3008320927619934,-0.0685679018497467
Static GCN,64,4,123,0.10419999808073044,0.3008320927619934,0.19663209468126297
Static GCN,64,4,123,0.23980000615119934,0.3008320927619934,0.06103208661079407
Static GCN,64,4,123,0.272599995136261,0.28640639781951904,0.013806402683258057
Static GCN,64,4,123,0.38420000672340393,0.2835836708545685,-0.10061633586883545
Static GCN,64,4,123,0.4569999873638153,0.3008320927619934,-0.1561678946018219
Static GCN,64,4,123,0.41620001196861267,0.28359347581863403,-0.13260653614997864
Static GCN,64,4,123,0.2770000100135803,0.3008320927619934,0.023832082748413086
Static GCN,64,4,123,0.3578000068664551,0.28283441066741943,-0.07496559619903564
Static GCN,64,4,123,0.4406000077724457,0.28744056820869446,-0.15315943956375122
Static GCN,64,4,123,0.3418000042438507,0.3008320927619934,-0.0409679114818573
Static GCN,64,4,123,0.1462000012397766,0.3008320927619934,0.1546320915222168
Static GCN,64,4,123,0.3357999920845032,0.3008320927619934,-0.034967899322509766
Static GCN,64,4,123,0.41019999980926514,0.3008320927619934,-0.10936790704727173
Static GCN,64,4,123,0.24500000476837158,0.3008320927619934,0.055832087993621826
Static GCN,64,4,123,0.19820000231266022,0.3008320927619934,0.10263209044933319
Static GCN,64,4,123,0.46459999680519104,0.3008320927619934,-0.16376790404319763
Static GCN,64,4,123,0.3901999890804291,0.3008320927619934,-0.08936789631843567
Static GCN,64,4,123,0.241799995303154,0.3008320927619934,0.059032097458839417
Static GCN,64,4,123,0.32339999079704285,0.3008320927619934,-0.02256789803504944
Static GCN,64,4,123,0.23819999396800995,0.3008320927619934,0.06263209879398346
Static GCN,64,4,123,0.4729999899864197,0.3008320927619934,-0.17216789722442627
Static GCN,64,4,123,0.4302000105381012,0.3008320927619934,-0.1293679177761078
Static GCN,64,4,123,0.35580000281333923,0.28551048040390015,-0.07028952240943909
Static GCN,64,4,123,0.43059998750686646,0.3008320927619934,-0.12976789474487305
Static GCN,64,4,123,0.2750000059604645,0.3008320927619934,0.02583208680152893
Static GCN,64,4,123,0.41499999165534973,0.3008320927619934,-0.11416789889335632
Static GCN,64,4,123,0.3061999976634979,0.3008320927619934,-0.005367904901504517
Static GCN,64,4,123,0.22059999406337738,0.3008320927619934,0.08023209869861603
Static GCN,64,4,123,0.4410000145435333,0.3008320927619934,-0.14016792178153992
Static GCN,64,4,123,0.34540000557899475,0.3008320927619934,-0.04456791281700134
Static GCN,64,4,123,0.19020000100135803,0.3008320927619934,0.11063209176063538
Static GCN,64,4,123,0.20340000092983246,0.3008320927619934,0.09743209183216095
Static GCN,64,4,123,0.2937999963760376,0.3008320927619934,0.0070320963859558105
Static GCN,64,4,123,0.2502000033855438,0.3008320927619934,0.050632089376449585
Static GCN,64,4,123,0.2962000072002411,0.3008320927619934,0.004632085561752319
Static GCN,64,4,123,0.3709999918937683,0.3008320927619934,-0.0701678991317749
Static GCN,64,4,123,0.17980000376701355,0.3008320927619934,0.12103208899497986
Static GCN,64,6,123,0.11020000278949738,0.29917576909065247,0.1889757663011551
Static GCN,64,6,123,0.2766000032424927,0.29917576909065247,0.02257576584815979
Static GCN,64,6,123,0.4758000075817108,0.29917576909065247,-0.17662423849105835
Static GCN,64,6,123,0.17579999566078186,0.3011736571788788,0.12537366151809692
Static GCN,64,6,123,0.4918000102043152,0.2908843755722046,-0.2009156346321106
Static GCN,64,6,123,0.12020000070333481,0.29659247398376465,0.17639247328042984
Static GCN,64,6,123,0.3601999878883362,0.29917576909065247,-0.061024218797683716
Static GCN,64,6,123,0.29820001125335693,0.29917576909065247,0.0009757578372955322
Static GCN,64,6,123,0.20739999413490295,0.29917576909065247,0.09177577495574951
Static GCN,64,6,123,0.3529999852180481,0.2953733205795288,-0.05762666463851929
Static GCN,64,6,123,0.15060000121593475,0.29917576909065247,0.1485757678747177
Static GCN,64,6,123,0.10859999805688858,0.29917576909065247,0.19057577103376389
Static GCN,64,6,123,0.4625999927520752,0.2955581545829773,-0.1670418381690979
Static GCN,64,6,123,0.2754000127315521,0.29917576909065247,0.023775756359100342
Static GCN,64,6,123,0.19419999420642853,0.29917576909065247,0.10497577488422394
Static GCN,64,6,123,0.40779998898506165,0.29917576909065247,-0.10862421989440918
Static GCN,64,6,123,0.11940000206232071,0.29917576909065247,0.17977576702833176
Static GCN,64,6,123,0.38499999046325684,0.29917576909065247,-0.08582422137260437
Static GCN,64,6,123,0.16699999570846558,0.29917576909065247,0.1321757733821869
Static GCN,64,6,123,0.27619999647140503,0.29917576909065247,0.022975772619247437
Static GCN,64,6,123,0.4578000009059906,0.29917576909065247,-0.15862423181533813
Static GCN,64,6,123,0.4941999912261963,0.29917576909065247,-0.19502422213554382
Static GCN,64,6,123,0.24379999935626984,0.29917576909065247,0.05537576973438263
Static GCN,64,6,123,0.10700000077486038,0.29917576909065247,0.19217576831579208
Static GCN,64,6,123,0.18979999423027039,0.29917576909065247,0.10937577486038208
Static GCN,64,6,123,0.2978000044822693,0.29917576909065247,0.0013757646083831787
