model,factorial_cell,seed,target,prediction,residual,plotted_y,test_mae,test_rmse,test_r2,test_pearson
Static GCN,h32_k12,123,0.46459999680519104,0.29166924953460693,-0.1729307472705841,-0.1729307472705841,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.3901999890804291,0.29133349657058716,-0.09886649250984192,-0.09886649250984192,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.241799995303154,0.28823864459991455,0.04643864929676056,0.04643864929676056,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.32339999079704285,0.28662633895874023,-0.03677365183830261,-0.03677365183830261,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.23819999396800995,0.2871023416519165,0.048902347683906555,0.048902347683906555,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.4729999899864197,0.28774964809417725,-0.18525034189224243,-0.18525034189224243,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.4302000105381012,0.2895958721637726,-0.1406041383743286,-0.1406041383743286,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.35580000281333923,0.2885647416114807,-0.06723526120185852,-0.06723526120185852,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.43059998750686646,0.28720822930336,-0.14339175820350647,-0.14339175820350647,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.2750000059604645,0.28922000527381897,0.014219999313354492,0.014219999313354492,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.41499999165534973,0.2895065248012543,-0.12549346685409546,-0.12549346685409546,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.3061999976634979,0.28865933418273926,-0.017540663480758667,-0.017540663480758667,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.22059999406337738,0.2906014621257782,0.07000146806240082,0.07000146806240082,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.4410000145435333,0.2896622121334076,-0.15133780241012573,-0.15133780241012573,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.34540000557899475,0.29048025608062744,-0.05491974949836731,-0.05491974949836731,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.19020000100135803,0.28870272636413574,0.09850272536277771,0.09850272536277771,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.20340000092983246,0.2870580852031708,0.08365808427333832,0.08365808427333832,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.2937999963760376,0.2901011109352112,-0.003698885440826416,-0.003698885440826416,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.2502000033855438,0.2877270579338074,0.03752705454826355,0.03752705454826355,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.2962000072002411,0.287565678358078,-0.008634328842163086,-0.008634328842163086,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.3709999918937683,0.290372371673584,-0.08062762022018433,-0.08062762022018433,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
Static GCN,h32_k12,123,0.17980000376701355,0.28763294219970703,0.10783293843269348,0.10783293843269348,0.09732251067956289,0.1139835144374115,-0.003568532980047223,-0.05109381601225733
EvolveGCN-H,h64_k4,123,0.11020000278949738,0.29794996976852417,0.1877499669790268,0.1877499669790268,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.2766000032424927,0.2710963487625122,-0.005503654479980469,-0.005503654479980469,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.4758000075817108,0.3067046105861664,-0.16909539699554443,-0.16909539699554443,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.17579999566078186,0.3091905415058136,0.13339054584503174,0.13339054584503174,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.4918000102043152,0.2812718451023102,-0.210528165102005,-0.210528165102005,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.12020000070333481,0.31538063287734985,0.19518063217401505,0.19518063217401505,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.3601999878883362,0.29982200264930725,-0.06037798523902893,-0.06037798523902893,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.29820001125335693,0.28101617097854614,-0.01718384027481079,-0.01718384027481079,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.20739999413490295,0.3085624873638153,0.10116249322891235,0.10116249322891235,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.3529999852180481,0.29324156045913696,-0.05975842475891113,-0.05975842475891113,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.15060000121593475,0.3028821349143982,0.15228213369846344,0.15228213369846344,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.10859999805688858,0.29629653692245483,0.18769653886556625,0.18769653886556625,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.4625999927520752,0.28506866097450256,-0.17753133177757263,-0.17753133177757263,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.2754000127315521,0.28649941086769104,0.011099398136138916,0.011099398136138916,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.19419999420642853,0.3141067922115326,0.11990679800510406,0.11990679800510406,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.40779998898506165,0.30414170026779175,-0.1036582887172699,-0.1036582887172699,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.11940000206232071,0.3034103810787201,0.18401037901639938,0.18401037901639938,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.38499999046325684,0.2898637354373932,-0.09513625502586365,-0.09513625502586365,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.16699999570846558,0.2949046194553375,0.12790462374687195,0.12790462374687195,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.27619999647140503,0.3172362148761749,0.0410362184047699,0.0410362184047699,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.4578000009059906,0.2962143123149872,-0.16158568859100342,-0.16158568859100342,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.4941999912261963,0.29538220167160034,-0.19881778955459595,-0.19881778955459595,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.24379999935626984,0.28086408972740173,0.0370640903711319,0.0370640903711319,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.10700000077486038,0.30917102098464966,0.20217102020978928,0.20217102020978928,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.18979999423027039,0.30787214636802673,0.11807215213775635,0.11807215213775635,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.2978000044822693,0.30779755115509033,0.009997546672821045,0.009997546672821045,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.35339999198913574,0.30010029673576355,-0.05329969525337219,-0.05329969525337219,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.10899999737739563,0.2962668240070343,0.18726682662963867,0.18726682662963867,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.16019999980926514,0.27555057406425476,0.11535057425498962,0.11535057425498962,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.29019999504089355,0.2964983284473419,0.006298333406448364,0.006298333406448364,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.17739999294281006,0.2873779237270355,0.10997793078422546,0.10997793078422546,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.2101999968290329,0.31673744320869446,0.10653744637966156,0.10653744637966156,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.26339998841285706,0.2984432578086853,0.03504326939582825,0.03504326939582825,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.4189999997615814,0.27529528737068176,-0.14370471239089966,-0.14370471239089966,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.1738000065088272,0.2973691523075104,0.12356914579868317,0.12356914579868317,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.4138000011444092,0.28395557403564453,-0.12984442710876465,-0.12984442710876465,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.11500000208616257,0.30947014689445496,0.1944701448082924,0.1944701448082924,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.3693999946117401,0.32071223855018616,-0.048687756061553955,-0.048687756061553955,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.10419999808073044,0.31772491335868835,0.21352491527795792,0.21352491527795792,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.23980000615119934,0.29781296849250793,0.058012962341308594,0.058012962341308594,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.272599995136261,0.2819003760814667,0.009300380945205688,0.009300380945205688,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.38420000672340393,0.2985481917858124,-0.08565181493759155,-0.08565181493759155,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.4569999873638153,0.27933740615844727,-0.17766258120536804,-0.17766258120536804,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.41620001196861267,0.29152482748031616,-0.12467518448829651,-0.12467518448829651,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.2770000100135803,0.2871316373348236,0.010131627321243286,0.010131627321243286,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.3578000068664551,0.260600745677948,-0.09719926118850708,-0.09719926118850708,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.4406000077724457,0.29656028747558594,-0.14403972029685974,-0.14403972029685974,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.3418000042438507,0.2990860641002655,-0.042713940143585205,-0.042713940143585205,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.1462000012397766,0.2925235331058502,0.1463235318660736,0.1463235318660736,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.3357999920845032,0.2721249461174011,-0.06367504596710205,-0.06367504596710205,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.41019999980926514,0.3016650974750519,-0.10853490233421326,-0.10853490233421326,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.24500000476837158,0.2873295545578003,0.04232954978942871,0.04232954978942871,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.19820000231266022,0.2646998465061188,0.06649984419345856,0.06649984419345856,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.46459999680519104,0.3003488779067993,-0.16425111889839172,-0.16425111889839172,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.3901999890804291,0.2908029854297638,-0.09939700365066528,-0.09939700365066528,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.241799995303154,0.29704049229621887,0.05524049699306488,0.05524049699306488,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.32339999079704285,0.3054654598236084,-0.017934530973434448,-0.017934530973434448,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.23819999396800995,0.3033730983734131,0.06517310440540314,0.06517310440540314,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.4729999899864197,0.3092564642429352,-0.1637435257434845,-0.1637435257434845,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.4302000105381012,0.2829063832759857,-0.14729362726211548,-0.14729362726211548,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.35580000281333923,0.3031824827194214,-0.05261752009391785,-0.05261752009391785,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.43059998750686646,0.3001198470592499,-0.13048014044761658,-0.13048014044761658,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.2750000059604645,0.27717408537864685,0.002174079418182373,0.002174079418182373,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.41499999165534973,0.3030526340007782,-0.11194735765457153,-0.11194735765457153,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.3061999976634979,0.3023558557033539,-0.003844141960144043,-0.003844141960144043,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.22059999406337738,0.2816721796989441,0.06107218563556671,0.06107218563556671,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.4410000145435333,0.29517602920532227,-0.14582398533821106,-0.14582398533821106,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.34540000557899475,0.32550936937332153,-0.019890636205673218,-0.019890636205673218,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.19020000100135803,0.29398873448371887,0.10378873348236084,0.10378873348236084,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.20340000092983246,0.2734629213809967,0.07006292045116425,0.07006292045116425,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.2937999963760376,0.30606064200401306,0.012260645627975464,0.012260645627975464,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.2502000033855438,0.27889737486839294,0.02869737148284912,0.02869737148284912,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.2962000072002411,0.30658474564552307,0.010384738445281982,0.010384738445281982,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.3709999918937683,0.3301524221897125,-0.040847569704055786,-0.040847569704055786,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
EvolveGCN-H,h64_k4,123,0.17980000376701355,0.29505762457847595,0.1152576208114624,0.1152576208114624,0.0977921324968338,0.11606312281279031,-0.04052244290047491,-0.10361351101662139
Static GCN,h64_k4,123,0.11020000278949738,0.3008320927619934,0.19063208997249603,0.19063208997249603,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.2766000032424927,0.28403452038764954,0.00743451714515686,0.00743451714515686,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.4758000075817108,0.3008320927619934,-0.1749679148197174,-0.1749679148197174,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.17579999566078186,0.2815167307853699,0.10571673512458801,0.10571673512458801,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.4918000102043152,0.2889653444290161,-0.20283466577529907,-0.20283466577529907,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.12020000070333481,0.3008320927619934,0.1806320920586586,0.1806320920586586,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.3601999878883362,0.3008320927619934,-0.05936789512634277,-0.05936789512634277,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.29820001125335693,0.3008320927619934,0.0026320815086364746,0.0026320815086364746,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.20739999413490295,0.3008320927619934,0.09343209862709045,0.09343209862709045,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.3529999852180481,0.29568028450012207,-0.057319700717926025,-0.057319700717926025,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.15060000121593475,0.28368228673934937,0.1330822855234146,0.1330822855234146,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.10859999805688858,0.3008320927619934,0.19223209470510483,0.19223209470510483,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.4625999927520752,0.283621609210968,-0.17897838354110718,-0.17897838354110718,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.2754000127315521,0.3008320927619934,0.025432080030441284,0.025432080030441284,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.19419999420642853,0.3008320927619934,0.10663209855556488,0.10663209855556488,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.40779998898506165,0.3008320927619934,-0.10696789622306824,-0.10696789622306824,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.11940000206232071,0.29520678520202637,0.17580678313970566,0.17580678313970566,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.38499999046325684,0.3008320927619934,-0.08416789770126343,-0.08416789770126343,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.16699999570846558,0.3008320927619934,0.13383209705352783,0.13383209705352783,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.27619999647140503,0.3008320927619934,0.02463209629058838,0.02463209629058838,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.4578000009059906,0.3008320927619934,-0.1569679081439972,-0.1569679081439972,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.4941999912261963,0.3008320927619934,-0.19336789846420288,-0.19336789846420288,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.24379999935626984,0.2844786047935486,0.04067860543727875,0.04067860543727875,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.10700000077486038,0.3008320927619934,0.19383209198713303,0.19383209198713303,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.18979999423027039,0.3008320927619934,0.11103209853172302,0.11103209853172302,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.2978000044822693,0.3008320927619934,0.003032088279724121,0.003032088279724121,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.35339999198913574,0.3008320927619934,-0.052567899227142334,-0.052567899227142334,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.10899999737739563,0.30077266693115234,0.1917726695537567,0.1917726695537567,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.16019999980926514,0.3008320927619934,0.14063209295272827,0.14063209295272827,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.29019999504089355,0.2855919301509857,-0.004608064889907837,-0.004608064889907837,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.17739999294281006,0.3008320927619934,0.12343209981918335,0.12343209981918335,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.2101999968290329,0.3008320927619934,0.09063209593296051,0.09063209593296051,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.26339998841285706,0.2920840382575989,0.02868404984474182,0.02868404984474182,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.4189999997615814,0.3008320927619934,-0.11816790699958801,-0.11816790699958801,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.1738000065088272,0.3008320927619934,0.1270320862531662,0.1270320862531662,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.4138000011444092,0.29688507318496704,-0.11691492795944214,-0.11691492795944214,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.11500000208616257,0.2813897728919983,0.16638977080583572,0.16638977080583572,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.3693999946117401,0.3008320927619934,-0.0685679018497467,-0.0685679018497467,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.10419999808073044,0.3008320927619934,0.19663209468126297,0.19663209468126297,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.23980000615119934,0.3008320927619934,0.06103208661079407,0.06103208661079407,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.272599995136261,0.28640639781951904,0.013806402683258057,0.013806402683258057,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.38420000672340393,0.2835836708545685,-0.10061633586883545,-0.10061633586883545,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.4569999873638153,0.3008320927619934,-0.1561678946018219,-0.1561678946018219,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.41620001196861267,0.28359347581863403,-0.13260653614997864,-0.13260653614997864,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.2770000100135803,0.3008320927619934,0.023832082748413086,0.023832082748413086,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.3578000068664551,0.28283441066741943,-0.07496559619903564,-0.07496559619903564,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.4406000077724457,0.28744056820869446,-0.15315943956375122,-0.15315943956375122,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.3418000042438507,0.3008320927619934,-0.0409679114818573,-0.0409679114818573,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.1462000012397766,0.3008320927619934,0.1546320915222168,0.1546320915222168,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.3357999920845032,0.3008320927619934,-0.034967899322509766,-0.034967899322509766,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.41019999980926514,0.3008320927619934,-0.10936790704727173,-0.10936790704727173,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.24500000476837158,0.3008320927619934,0.055832087993621826,0.055832087993621826,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.19820000231266022,0.3008320927619934,0.10263209044933319,0.10263209044933319,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.46459999680519104,0.3008320927619934,-0.16376790404319763,-0.16376790404319763,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.3901999890804291,0.3008320927619934,-0.08936789631843567,-0.08936789631843567,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
Static GCN,h64_k4,123,0.241799995303154,0.3008320927619934,0.059032097458839417,0.059032097458839417,0.09796162148316702,0.11436187355740077,-0.010242121106118107,-0.052321257023754626
