canonical_universe_id,universe_index,raw_directory,target_row_identity,snapshot_1_id,snapshot_1_path,snapshot_1_exists,snapshot_1_raw_halo_count,snapshot_1_valid_real_halo_count,snapshot_2_id,snapshot_2_path,snapshot_2_exists,snapshot_2_raw_halo_count,snapshot_2_valid_real_halo_count,snapshot_3_id,snapshot_3_path,snapshot_3_exists,snapshot_3_raw_halo_count,snapshot_3_valid_real_halo_count,snapshot_4_id,snapshot_4_path,snapshot_4_exists,snapshot_4_raw_halo_count,snapshot_4_valid_real_halo_count,snapshot_5_id,snapshot_5_path,snapshot_5_exists,snapshot_5_raw_halo_count,snapshot_5_valid_real_halo_count,seed42_train700_membership,seed123_train700_membership,seed2025_train700_membership,anomaly_flag
LH_568,568,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_568;universe_index=568;omega_m=0.391,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_568_hlist_0.20000.list,true,5249,5249,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_568_hlist_0.25000.list,true,6719,6719,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_568_hlist_0.51209.list,true,7981,7981,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_568_hlist_0.75065.list,true,7386,7386,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_568_hlist_1.00000.list,true,7195,7195,train,validation,train,NONE
LH_569,569,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_569;universe_index=569;omega_m=0.2082,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_569_hlist_0.20000.list,true,3392,3392,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_569_hlist_0.25000.list,true,4989,4989,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_569_hlist_0.51209.list,true,6756,6756,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_569_hlist_0.75065.list,true,6508,6508,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_569_hlist_1.00000.list,true,6784,6784,train,train,train,NONE
LH_570,570,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_570;universe_index=570;omega_m=0.195,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_570_hlist_0.20000.list,true,1261,1261,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_570_hlist_0.25000.list,true,2769,2769,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_570_hlist_0.51209.list,true,6257,6257,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_570_hlist_0.75065.list,true,6940,6940,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_570_hlist_1.00000.list,true,7422,7422,test,validation,test,NONE
LH_571,571,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_571;universe_index=571;omega_m=0.495,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_571_hlist_0.20000.list,true,5585,5585,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_571_hlist_0.25000.list,true,6952,6952,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_571_hlist_0.51209.list,true,8315,8315,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_571_hlist_0.75065.list,true,7422,7422,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_571_hlist_1.00000.list,true,6900,6900,train,train,test,NONE
LH_572,572,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_572;universe_index=572;omega_m=0.403,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_572_hlist_0.20000.list,true,5586,5586,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_572_hlist_0.25000.list,true,6828,6828,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_572_hlist_0.51209.list,true,7508,7508,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_572_hlist_0.75065.list,true,6703,6703,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_572_hlist_1.00000.list,true,6558,6558,validation,train,test,NONE
LH_573,573,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_573;universe_index=573;omega_m=0.4526,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_573_hlist_0.20000.list,true,8774,8774,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_573_hlist_0.25000.list,true,9197,9197,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_573_hlist_0.51209.list,true,7484,7484,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_573_hlist_0.75065.list,true,6333,6333,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_573_hlist_1.00000.list,true,5888,5888,train,train,train,NONE
LH_574,574,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_574;universe_index=574;omega_m=0.3566,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_574_hlist_0.20000.list,true,5364,5364,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_574_hlist_0.25000.list,true,6837,6837,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_574_hlist_0.51209.list,true,7726,7726,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_574_hlist_0.75065.list,true,6722,6722,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_574_hlist_1.00000.list,true,6654,6654,test,test,train,NONE
LH_575,575,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_575;universe_index=575;omega_m=0.3138,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_575_hlist_0.20000.list,true,6946,6946,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_575_hlist_0.25000.list,true,7562,7562,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_575_hlist_0.51209.list,true,6624,6624,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_575_hlist_0.75065.list,true,5780,5780,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_575_hlist_1.00000.list,true,5633,5633,train,test,train,NONE
LH_576,576,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_576;universe_index=576;omega_m=0.1974,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_576_hlist_0.20000.list,true,1988,1988,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_576_hlist_0.25000.list,true,3510,3510,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_576_hlist_0.51209.list,true,6457,6457,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_576_hlist_0.75065.list,true,6661,6661,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_576_hlist_1.00000.list,true,6914,6914,train,train,test,NONE
LH_577,577,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_577;universe_index=577;omega_m=0.1618,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_577_hlist_0.20000.list,true,1578,1578,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_577_hlist_0.25000.list,true,2974,2974,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_577_hlist_0.51209.list,true,5896,5896,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_577_hlist_0.75065.list,true,6190,6190,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_577_hlist_1.00000.list,true,6720,6720,validation,validation,test,NONE
LH_578,578,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_578;universe_index=578;omega_m=0.4346,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_578_hlist_0.20000.list,true,6639,6639,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_578_hlist_0.25000.list,true,7577,7577,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_578_hlist_0.51209.list,true,7993,7993,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_578_hlist_0.75065.list,true,6810,6810,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_578_hlist_1.00000.list,true,6561,6561,train,test,validation,NONE
LH_579,579,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_579;universe_index=579;omega_m=0.3774,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_579_hlist_0.20000.list,true,7434,7434,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_579_hlist_0.25000.list,true,8097,8097,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_579_hlist_0.51209.list,true,7282,7282,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_579_hlist_0.75065.list,true,6248,6248,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_579_hlist_1.00000.list,true,6089,6089,train,train,train,NONE
LH_580,580,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_580;universe_index=580;omega_m=0.3218,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_580_hlist_0.20000.list,true,2551,2551,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_580_hlist_0.25000.list,true,4095,4095,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_580_hlist_0.51209.list,true,7646,7646,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_580_hlist_0.75065.list,true,7832,7832,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_580_hlist_1.00000.list,true,8092,8092,test,train,train,NONE
LH_581,581,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_581;universe_index=581;omega_m=0.4722,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_581_hlist_0.20000.list,true,7870,7870,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_581_hlist_0.25000.list,true,8685,8685,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_581_hlist_0.51209.list,true,8060,8060,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_581_hlist_0.75065.list,true,6646,6646,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_581_hlist_1.00000.list,true,6231,6231,train,train,validation,NONE
LH_582,582,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_582;universe_index=582;omega_m=0.2038,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_582_hlist_0.20000.list,true,2582,2582,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_582_hlist_0.25000.list,true,4164,4164,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_582_hlist_0.51209.list,true,6408,6408,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_582_hlist_0.75065.list,true,6336,6336,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_582_hlist_1.00000.list,true,6612,6612,train,train,train,NONE
LH_583,583,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_583;universe_index=583;omega_m=0.4742,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_583_hlist_0.20000.list,true,8869,8869,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_583_hlist_0.25000.list,true,9292,9292,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_583_hlist_0.51209.list,true,7465,7465,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_583_hlist_0.75065.list,true,6160,6160,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_583_hlist_1.00000.list,true,5769,5769,train,train,test,NONE
LH_584,584,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_584;universe_index=584;omega_m=0.1622,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_584_hlist_0.20000.list,true,3490,3490,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_584_hlist_0.25000.list,true,4487,4487,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_584_hlist_0.51209.list,true,5297,5297,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_584_hlist_0.75065.list,true,5213,5213,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_584_hlist_1.00000.list,true,5526,5526,train,test,test,NONE
LH_585,585,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_585;universe_index=585;omega_m=0.3738,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_585_hlist_0.20000.list,true,5078,5078,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_585_hlist_0.25000.list,true,6749,6749,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_585_hlist_0.51209.list,true,8148,8148,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_585_hlist_0.75065.list,true,7245,7245,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_585_hlist_1.00000.list,true,7020,7020,train,train,validation,NONE
LH_586,586,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_586;universe_index=586;omega_m=0.1402,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_586_hlist_0.20000.list,true,2969,2969,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_586_hlist_0.25000.list,true,3989,3989,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_586_hlist_0.51209.list,true,4862,4862,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_586_hlist_0.75065.list,true,4850,4850,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_586_hlist_1.00000.list,true,5227,5227,train,test,test,NONE
LH_587,587,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_587;universe_index=587;omega_m=0.3758,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_587_hlist_0.20000.list,true,5149,5149,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_587_hlist_0.25000.list,true,6569,6569,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_587_hlist_0.51209.list,true,7740,7740,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_587_hlist_0.75065.list,true,6981,6981,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_587_hlist_1.00000.list,true,6792,6792,train,test,test,NONE
LH_588,588,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_588;universe_index=588;omega_m=0.3554,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_588_hlist_0.20000.list,true,3934,3934,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_588_hlist_0.25000.list,true,5476,5476,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_588_hlist_0.51209.list,true,8031,8031,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_588_hlist_0.75065.list,true,7537,7537,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_588_hlist_1.00000.list,true,7387,7387,test,test,validation,NONE
LH_589,589,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_589;universe_index=589;omega_m=0.4358,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_589_hlist_0.20000.list,true,4321,4321,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_589_hlist_0.25000.list,true,6058,6058,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_589_hlist_0.51209.list,true,8701,8701,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_589_hlist_0.75065.list,true,8109,8109,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_589_hlist_1.00000.list,true,7828,7828,train,train,validation,NONE
LH_590,590,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_590;universe_index=590;omega_m=0.331,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_590_hlist_0.20000.list,true,6078,6078,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_590_hlist_0.25000.list,true,7336,7336,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_590_hlist_0.51209.list,true,7350,7350,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_590_hlist_0.75065.list,true,6503,6503,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_590_hlist_1.00000.list,true,6327,6327,test,train,validation,NONE
LH_591,591,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_591;universe_index=591;omega_m=0.4074,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_591_hlist_0.20000.list,true,5896,5896,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_591_hlist_0.25000.list,true,7220,7220,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_591_hlist_0.51209.list,true,8103,8103,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_591_hlist_0.75065.list,true,7241,7241,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_591_hlist_1.00000.list,true,7034,7034,test,train,test,NONE
LH_592,592,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_592;universe_index=592;omega_m=0.455,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_592_hlist_0.20000.list,true,8018,8018,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_592_hlist_0.25000.list,true,8737,8737,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_592_hlist_0.51209.list,true,7968,7968,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_592_hlist_0.75065.list,true,6708,6708,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_592_hlist_1.00000.list,true,6295,6295,train,train,train,NONE
LH_593,593,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_593;universe_index=593;omega_m=0.2874,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_593_hlist_0.20000.list,true,4084,4084,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_593_hlist_0.25000.list,true,5685,5685,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_593_hlist_0.51209.list,true,7720,7720,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_593_hlist_0.75065.list,true,7102,7102,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_593_hlist_1.00000.list,true,7109,7109,train,train,train,NONE
LH_594,594,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_594;universe_index=594;omega_m=0.217,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_594_hlist_0.20000.list,true,2403,2403,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_594_hlist_0.25000.list,true,3817,3817,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_594_hlist_0.51209.list,true,6250,6250,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_594_hlist_0.75065.list,true,6183,6183,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_594_hlist_1.00000.list,true,6487,6487,train,train,train,NONE
LH_595,595,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_595;universe_index=595;omega_m=0.3834,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_595_hlist_0.20000.list,true,6769,6769,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_595_hlist_0.25000.list,true,7931,7931,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_595_hlist_0.51209.list,true,8167,8167,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_595_hlist_0.75065.list,true,7114,7114,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_595_hlist_1.00000.list,true,6828,6828,train,train,validation,NONE
LH_596,596,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_596;universe_index=596;omega_m=0.3402,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_596_hlist_0.20000.list,true,5545,5545,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_596_hlist_0.25000.list,true,7022,7022,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_596_hlist_0.51209.list,true,7955,7955,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_596_hlist_0.75065.list,true,7070,7070,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_596_hlist_1.00000.list,true,6953,6953,test,train,test,NONE
LH_597,597,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_597;universe_index=597;omega_m=0.4386,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_597_hlist_0.20000.list,true,5682,5682,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_597_hlist_0.25000.list,true,7242,7242,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_597_hlist_0.51209.list,true,8627,8627,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_597_hlist_0.75065.list,true,7605,7605,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_597_hlist_1.00000.list,true,7284,7284,test,train,train,NONE
LH_598,598,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_598;universe_index=598;omega_m=0.257,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_598_hlist_0.20000.list,true,5479,5479,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_598_hlist_0.25000.list,true,6758,6758,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_598_hlist_0.51209.list,true,6858,6858,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_598_hlist_0.75065.list,true,6226,6226,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_598_hlist_1.00000.list,true,6274,6274,test,train,train,NONE
LH_599,599,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_599;universe_index=599;omega_m=0.1302,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_599_hlist_0.20000.list,true,1564,1564,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_599_hlist_0.25000.list,true,2686,2686,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_599_hlist_0.51209.list,true,4615,4615,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_599_hlist_0.75065.list,true,4812,4812,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_599_hlist_1.00000.list,true,5374,5374,train,train,train,NONE
LH_600,600,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_600;universe_index=600;omega_m=0.4922,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_600_hlist_0.20000.list,true,4607,4607,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_600_hlist_0.25000.list,true,6206,6206,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_600_hlist_0.51209.list,true,8521,8521,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_600_hlist_0.75065.list,true,7917,7917,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_600_hlist_1.00000.list,true,7507,7507,train,test,test,NONE
LH_601,601,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U,row_universe_id=LH_601;universe_index=601;omega_m=0.1494,0.20000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_601_hlist_0.20000.list,true,2891,2891,0.25000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_601_hlist_0.25000.list,true,4280,4280,0.51209,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_601_hlist_0.51209.list,true,5220,5220,0.75065,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_601_hlist_0.75065.list,true,5066,5066,1.00000,/home/ml/thesis-camels/data/raw/CAMELS_SIMBA_1000U/LH_601_hlist_1.00000.list,true,5419,5419,train,train,test,NONE
