artifact_path,artifact_type,likely_experiment_family,referenced_experiments,referenced_datasets,appears_current,appears_stale,mapping_confidence,notes
reports/experiment_registry/graph_pooling_ablation_missing_run_decisions.csv,report,graph_validation,evolvegcn_h_500u_top500_h32_seed123_minmax;evolvegcn_h_500u_top500_h32_seed2025_minmax;evolvegcn_h_500u_top500_h32_seed777_minmax;evolvegcn_h_500u_top500_h32_seed999_minmax;evolvegcn_h_750u_top1000_h32_seed123_none;evolvegcn_h_750u_top1000_h32_seed123_none_linear_head;evolvegcn_h_750u_top1000_h32_seed123_none_linear_head_meanmax;evolvegcn_h_750u_top1000_h32_seed2025_none;evolvegcn_h_750u_top1000_h32_seed2025_none_linear_head;evolvegcn_h_750u_top1000_h32_seed2025_none_linear_head_meanmax;evolvegcn_h_750u_top1000_h32_seed42_none;evolvegcn_h_750u_top1000_h32_seed42_none_linear_head;evolvegcn_h_750u_top1000_h32_seed42_none_linear_head_meanmax;evolvegcn_h_750u_top1000_h32_seed777_none;evolvegcn_h_750u_top1000_h32_seed777_none_linear_head;evolvegcn_h_750u_top1000_h32_seed777_none_linear_head_meanmax;evolvegcn_h_750u_top1000_h32_seed999_none;evolvegcn_h_750u_top1000_h32_seed999_none_linear_head;evolvegcn_h_750u_top1000_h32_seed999_none_linear_head_meanmax;static_gcn_500u_top500_final_snapshot_h32_seed123_minmax;static_gcn_500u_top500_final_snapshot_h32_seed2025_minmax;static_gcn_500u_top500_final_snapshot_h32_seed777_minmax;static_gcn_500u_top500_final_snapshot_h32_seed999_minmax;static_graphsage_500u_top500_final_snapshot_h32_seed42,,unknown,false,medium,
reports/experiment_registry/graph_pooling_ablation_reporting_plan.md,report,graph_validation,,,unknown,false,medium,
reports/experiment_registry/graph_pooling_implementation_audit.md,report,graph_validation,,,unknown,false,medium,
reports/experiment_registry/hidden_dim_h32_vs_h64_k8_audit.md,report,other,,,unknown,false,low,
reports/experiment_registry/hidden_dim_h32_vs_h64_k8_candidate_matrix.csv,report,other,evolvegcn_h_500u_k8_h64_seed123;evolvegcn_h_500u_k8_h64_seed2025;evolvegcn_h_500u_k8_h64_seed42;evolvegcn_h_500u_seed123_final32;evolvegcn_h_500u_seed2025_final32;evolvegcn_h_500u_seed42_final32;static_gcn_500u_k8_h64_seed123;static_gcn_500u_k8_h64_seed2025;static_gcn_500u_k8_h64_seed42;static_gcn_u500_top100_norm-minmax_h32_l2_gpool-mean_conv-gcn_batch8_canonical300_seed123;static_gcn_u500_top100_norm-minmax_h32_l2_gpool-mean_conv-gcn_batch8_canonical300_seed2025;static_gcn_u500_top100_norm-minmax_h32_l2_gpool-mean_conv-gcn_batch8_canonical300_seed42,,unknown,false,low,
reports/experiment_registry/hidden_dim_h32_vs_h64_k8_missing_run_decisions.csv,report,other,static_gcn_500u_seed123_final32;static_gcn_500u_seed2025_final32;static_gcn_500u_seed42_final32,,unknown,false,low,
reports/experiment_registry/hidden_dim_h32_vs_h64_k8_reporting_plan.md,report,other,,,unknown,false,low,
reports/experiment_registry/incomplete_or_duplicate_experiments.csv,report,other,evolvegcn_h_750u_top1000_h32_seed42_none;evolvegcn_h_750u_top1000_h32_seed42_none_mlp_relu_repeat;evolvegcn_h_u500_top100_norm-minmax_k6_h32_l2_factorial_seed42;evolvegcn_h_u500_top100_norm-minmax_k6_h32_l2_factorial_seed42__interrupted_epoch7_20260730T061044Z;failed_invalid_config_evolvegcn_h_u1000_train700_seed42_20260805T235518Z;gcn_temporal_transformer_u1000_top1500_sparse_train700_seed123_none_h32_l3_final;gcn_temporal_transformer_u1000_top1500_sparse_train700_seed123_none_h32_l3_final_INTERRUPTED_20260903T072117Z,,unknown,false,low,
reports/experiment_registry/knn_ablation_candidate_matrix.csv,report,knn_ablation,evolvegcn_h_500u_k12_seed123;evolvegcn_h_500u_k12_seed2025;evolvegcn_h_500u_k12_seed42;evolvegcn_h_500u_k4_seed123;evolvegcn_h_500u_k4_seed2025;evolvegcn_h_500u_k4_seed42;evolvegcn_h_500u_k6_seed123;evolvegcn_h_500u_k6_seed2025;evolvegcn_h_500u_k6_seed42;evolvegcn_h_500u_k8_h64_seed123;evolvegcn_h_500u_k8_h64_seed2025;evolvegcn_h_500u_k8_h64_seed42;evolvegcn_h_500u_seed123_final32;evolvegcn_h_500u_seed2025_final32;evolvegcn_h_500u_seed42_final32;static_gcn_500u_k12_seed123;static_gcn_500u_k12_seed2025;static_gcn_500u_k12_seed42;static_gcn_500u_k4_seed123;static_gcn_500u_k4_seed2025;static_gcn_500u_k4_seed42;static_gcn_500u_k6_seed123;static_gcn_500u_k6_seed2025;static_gcn_500u_k6_seed42;static_gcn_500u_k8_h64_seed123;static_gcn_500u_k8_h64_seed2025;static_gcn_500u_k8_h64_seed42;static_gcn_500u_seed123_final32;static_gcn_500u_seed2025_final32;static_gcn_500u_seed42_final32;static_gcn_u500_top100_norm-minmax_h32_l2_gpool-mean_conv-gcn_batch8_canonical300_seed123;static_gcn_u500_top100_norm-minmax_h32_l2_gpool-mean_conv-gcn_batch8_canonical300_seed2025;static_gcn_u500_top100_norm-minmax_h32_l2_gpool-mean_conv-gcn_batch8_canonical300_seed42,,unknown,false,medium,
reports/experiment_registry/knn_ablation_control_audit.md,report,knn_ablation,,,unknown,false,medium,
reports/experiment_registry/knn_ablation_missing_run_decisions.csv,report,knn_ablation,static_gcn_500u_seed123_final32;static_gcn_500u_seed2025_final32;static_gcn_500u_seed42_final32,,unknown,false,medium,
reports/experiment_registry/knn_ablation_reporting_plan.md,report,knn_ablation,,,unknown,false,medium,
reports/experiment_registry/knn_by_hidden_dim_factorial_48row_matrix.csv,report,knn_ablation,evolvegcn_h_500u_k12_seed123;evolvegcn_h_500u_k12_seed2025;evolvegcn_h_500u_k12_seed42;evolvegcn_h_500u_k4_seed123;evolvegcn_h_500u_k4_seed2025;evolvegcn_h_500u_k4_seed42;evolvegcn_h_500u_k6_seed123;evolvegcn_h_500u_k6_seed2025;evolvegcn_h_500u_k6_seed42;evolvegcn_h_500u_k8_h64_seed123;evolvegcn_h_500u_k8_h64_seed2025;evolvegcn_h_500u_k8_h64_seed42;evolvegcn_h_500u_seed123_final32;evolvegcn_h_500u_seed2025_final32;evolvegcn_h_500u_seed42_final32;static_gcn_500u_k12_seed123;static_gcn_500u_k12_seed2025;static_gcn_500u_k12_seed42;static_gcn_500u_k4_seed123;static_gcn_500u_k4_seed2025;static_gcn_500u_k4_seed42;static_gcn_500u_k6_seed123;static_gcn_500u_k6_seed2025;static_gcn_500u_k6_seed42;static_gcn_500u_k8_h64_seed123;static_gcn_500u_k8_h64_seed2025;static_gcn_500u_k8_h64_seed42;static_gcn_u500_top100_norm-minmax_h32_l2_gpool-mean_conv-gcn_batch8_canonical300_seed123;static_gcn_u500_top100_norm-minmax_h32_l2_gpool-mean_conv-gcn_batch8_canonical300_seed2025;static_gcn_u500_top100_norm-minmax_h32_l2_gpool-mean_conv-gcn_batch8_canonical300_seed42,,unknown,false,medium,
reports/experiment_registry/knn_by_hidden_dim_factorial_audit.md,report,knn_ablation,evolvegcn_h_500u_seed123_final32;evolvegcn_h_500u_seed2025_final32;evolvegcn_h_500u_seed42_final32,,unknown,false,medium,
reports/experiment_registry/knn_by_hidden_dim_factorial_final_verification.md,report,knn_ablation,static_gcn_u500_top100_norm-minmax_k4_h32_l3_gpool-mean_conv-gcn_batch8_factorial_seed42,,unknown,false,medium,
reports/experiment_registry/knn_by_hidden_dim_factorial_missing_runs.csv,report,knn_ablation,evolvegcn_h_500u_seed123_final32;evolvegcn_h_500u_seed2025_final32;evolvegcn_h_500u_seed42_final32,,unknown,false,medium,
reports/experiment_registry/knn_by_hidden_dim_factorial_protocol_decision.md,report,knn_ablation,evolvegcn_h_500u_seed123_final32;evolvegcn_h_500u_seed2025_final32;evolvegcn_h_500u_seed42_final32,,unknown,false,medium,
reports/experiment_registry/knn_hidden_factorial_interruption_20260730.md,report,knn_ablation,evolvegcn_h_u500_top100_norm-minmax_k6_h32_l2_factorial_seed42,,unknown,false,medium,
reports/experiment_registry/master_experiment_registry.csv,report,other,debug_evolvegcn_h_50u_h32_dropout0_none_lr1e4;debug_evolvegcn_h_50u_h32_dropout0_zscore;debug_mean_baseline_20u_seed42;debug_mean_baseline_50u_seed42;debug_overfit_evolvegcn_h_20u_h32_dropout0;debug_overfit_evolvegcn_h_50u_h32_dropout0;debug_overfit_static_gcn_20u_h32_dropout0;debug_overfit_static_gcn_50u_h32_dropout0;debug_static_gcn_50u_h32_dropout0_none_lr1e4;debug_static_gcn_50u_h32_dropout0_zscore;debug_summary_features_50u_minmax_seed42;debug_summary_features_50u_zscore_seed42;deepsets_u1000_top1000_raw7_final_train700_seed123_none_h32_phi3_mean_statichead;deepsets_u1000_top1000_raw7_final_train700_seed2025_none_h32_phi3_mean_statichead;deepsets_u1000_top1000_raw7_final_train700_seed42_none_h32_phi3_mean_statichead;deepsets_u1000_top1500_raw7_final_train700_seed123_none_h32_phi3_mean_statichead;deepsets_u1000_top1500_raw7_final_train700_seed2025_none_h32_phi3_mean_statichead;deepsets_u1000_top1500_raw7_final_train700_seed42_none_h32_phi3_mean_statichead;deepsets_u1000_top2000_raw7_final_train700_seed123_none_h32_phi3_mean_statichead;deepsets_u1000_top2000_raw7_final_train700_seed2025_none_h32_phi3_mean_statichead;deepsets_u1000_top2000_raw7_final_train700_seed42_none_h32_phi3_mean_statichead;deepsets_u1000_top500_raw7_final_train700_seed123_none_h32_phi3_mean_statichead;deepsets_u1000_top500_raw7_final_train700_seed2025_none_h32_phi3_mean_statichead;deepsets_u1000_top500_raw7_final_train700_seed42_none_h32_phi3_mean_statichead;evolvegcn_h_100u_seed123;evolvegcn_h_100u_seed123_final32;evolvegcn_h_100u_seed2025;evolvegcn_h_100u_seed42;evolvegcn_h_200u_seed123;evolvegcn_h_200u_seed123_final32;evolvegcn_h_200u_seed2025;evolvegcn_h_200u_seed2025_final32;evolvegcn_h_200u_seed42;evolvegcn_h_200u_seed42_final32;evolvegcn_h_20u_seed123;evolvegcn_h_20u_seed123_final32;evolvegcn_h_20u_seed2025;evolvegcn_h_20u_seed42;evolvegcn_h_500u_k12_seed123;evolvegcn_h_500u_k12_seed2025;evolvegcn_h_500u_k12_seed42;evolvegcn_h_500u_k4_seed123;evolvegcn_h_500u_k4_seed2025;evolvegcn_h_500u_k4_seed42;evolvegcn_h_500u_k6_seed123;evolvegcn_h_500u_k6_seed2025;evolvegcn_h_500u_k6_seed42;evolvegcn_h_500u_k8_h64_seed123;evolvegcn_h_500u_k8_h64_seed2025;evolvegcn_h_500u_k8_h64_seed42,,unknown,false,low,
reports/experiment_registry/master_experiment_registry.md,report,other,debug_evolvegcn_h_50u_h32_dropout0_none_lr1e4;debug_evolvegcn_h_50u_h32_dropout0_zscore;debug_overfit_evolvegcn_h_20u_h32_dropout0;debug_overfit_evolvegcn_h_50u_h32_dropout0;debug_overfit_static_gcn_20u_h32_dropout0;debug_overfit_static_gcn_50u_h32_dropout0;debug_static_gcn_50u_h32_dropout0_none_lr1e4;debug_static_gcn_50u_h32_dropout0_zscore;debug_summary_features_50u_minmax_seed42;debug_summary_features_50u_zscore_seed42;evolvegcn_h_500u_top500_h32_seed123_none;evolvegcn_h_500u_top500_h32_seed2025_none;evolvegcn_h_500u_top500_h32_seed42;evolvegcn_h_500u_top500_h32_seed42_none_norm;evolvegcn_h_500u_top500_h32_seed777_none;evolvegcn_h_500u_top500_h32_seed999_none;evolvegcn_h_750u_top1000_h32_seed123_none;evolvegcn_h_750u_top1000_h32_seed2025_none;evolvegcn_h_750u_top1000_h32_seed42_none;evolvegcn_h_750u_top1000_h32_seed42_none_mlp_relu_repeat;evolvegcn_h_750u_top1000_h32_seed777_none;evolvegcn_h_750u_top1000_h32_seed777_none_linear_head;evolvegcn_h_750u_top1000_h32_seed777_none_linear_head_temporal_last;evolvegcn_h_750u_top1000_h32_seed999_none;evolvegcn_h_750u_top1000_h32_seed999_none_linear_head;evolvegcn_h_u1000_top1500_sparse_train450_seed42_none_h32_l2_mean_temporal_mean_linear;evolvegcn_h_u1000_top1500_t1_ctxsuffix_sparse_train700_seed123_none_h32_l2_gmean_tmean_linear;evolvegcn_h_u1000_top1500_t2_ctxsuffix_sparse_train700_seed123_none_h32_l2_gmean_tmean_linear;evolvegcn_h_u1000_top1500_t2_ctxsuffix_sparse_train700_seed2025_none_h32_l2_gmean_tmean_linear;evolvegcn_h_u1000_top1500_t2_ctxsuffix_sparse_train700_seed42_none_h32_l2_gmean_tmean_linear;evolvegcn_h_u1000_top1500_t3_ctxsuffix_sparse_train700_seed42_none_h32_l2_gmean_tmean_linear;evolvegcn_h_u1000_top1500_t5_ctxsuffix_sparse_train700_seed42_none_h32_l2_gmean_tlast_linear;evolvegcn_h_u1000_top2000_sparse_train700_seed123_none_h32_l2_mean_temporal_mean_linear;evolvegcn_h_u500_top100_norm-minmax_k6_h32_l2_factorial_seed42;evolvegcn_h_u500_top100_norm-minmax_k6_h32_l2_factorial_seed42__interrupted_epoch7_20260730T061044Z;failed_invalid_config_evolvegcn_h_u1000_train700_seed42_20260805T235518Z;gcn_temporal_transformer_u1000_top1500_sparse_train700_seed123_none_h32_l3_final;gcn_temporal_transformer_u1000_top1500_sparse_train700_seed123_none_h32_l3_final_INTERRUPTED_20260903T072117Z;static_gcn_u1000_top1000_sparse_train700_seed123_none_h32_l3_mean_mlp_final;static_gcn_u1000_top1000_sparse_train700_seed2025_none_h32_l3_mean_mlp_final;static_gcn_u1000_top1500_knn_k12_sparse_train700_seed123_none_h32_l3_mean_mlp_final;static_gcn_u1000_top1500_knn_k12_sparse_train700_seed42_none_h32_l3_mean_mlp_final;static_gcn_u1000_top1500_knn_k4_sparse_train700_seed123_none_h32_l3_mean_mlp_final;static_gcn_u1000_top1500_knn_k4_sparse_train700_seed2025_none_h32_l3_mean_mlp_final;static_gcn_u1000_top1500_knn_k6_sparse_train700_seed123_none_h32_l3_mean_mlp_final;static_gcn_u1000_top1500_knn_k6_sparse_train700_seed2025_none_h32_l3_mean_mlp_final;static_gcn_u1000_top1500_sparse_train700_seed123_none_h32_l3_mean_mlp_final;static_gcn_u1000_top1500_sparse_train700_seed2025_none_h32_l3_mean_mlp_final;static_gcn_u1000_top1500_sparse_train700_seed42_none_h32_l3_mean_mlp_final;static_gcn_u1000_top2000_sparse_train700_seed123_none_h32_l3_mean_mlp_final,,unknown,false,low,
reports/experiment_registry/missing_run_decision_matrix.csv,report,other,evolvegcn_h_100u_seed123;evolvegcn_h_100u_seed123_final32;evolvegcn_h_20u_seed123;evolvegcn_h_20u_seed123_final32;evolvegcn_h_50u_seed123;evolvegcn_h_50u_seed123_final32;evolvegcn_h_750u_top1000_h32_seed123_none;evolvegcn_h_750u_top1000_h32_seed123_none_linear_head;evolvegcn_h_750u_top1000_h32_seed123_none_linear_head_temporal_last;evolvegcn_h_750u_top1000_h32_seed2025_none;evolvegcn_h_750u_top1000_h32_seed2025_none_linear_head;evolvegcn_h_750u_top1000_h32_seed2025_none_linear_head_temporal_last;evolvegcn_h_750u_top1000_h32_seed42_none;evolvegcn_h_750u_top1000_h32_seed42_none_linear_head;evolvegcn_h_750u_top1000_h32_seed42_none_linear_head_temporal_last;evolvegcn_h_750u_top1000_h32_seed777_none;evolvegcn_h_750u_top1000_h32_seed777_none_linear_head;evolvegcn_h_750u_top1000_h32_seed777_none_linear_head_temporal_last;evolvegcn_h_750u_top1000_h32_seed999_none;evolvegcn_h_750u_top1000_h32_seed999_none_linear_head;evolvegcn_h_750u_top1000_h32_seed999_none_linear_head_temporal_last;static_gcn_100u_seed123;static_gcn_100u_seed123_final32;static_gcn_200u_seed123;static_gcn_200u_seed123_final32;static_gcn_200u_seed2025;static_gcn_200u_seed2025_final32;static_gcn_200u_seed42;static_gcn_200u_seed42_final32;static_gcn_20u_seed123;static_gcn_20u_seed123_final32;static_gcn_500u_top200_h32_seed123;static_gcn_500u_top200_h32_seed2025;static_gcn_500u_top200_h32_seed42;static_gcn_50u_seed123;static_gcn_50u_seed123_final32,,unknown,false,low,
reports/experiment_registry/normalization_ablation_candidate_matrix.csv,report,normalization_ablation,debug_evolvegcn_h_50u_h32_dropout0_none_lr1e4;debug_evolvegcn_h_50u_h32_dropout0_zscore;debug_overfit_evolvegcn_h_50u_h32_dropout0;debug_overfit_static_gcn_50u_h32_dropout0;debug_static_gcn_50u_h32_dropout0_none_lr1e4;debug_static_gcn_50u_h32_dropout0_zscore;debug_summary_features_50u_minmax_seed42;debug_summary_features_50u_zscore_seed42;evolvegcn_h_500u_top500_h32_seed123_minmax;evolvegcn_h_500u_top500_h32_seed123_none;evolvegcn_h_500u_top500_h32_seed123_zscore;evolvegcn_h_500u_top500_h32_seed2025_minmax;evolvegcn_h_500u_top500_h32_seed2025_none;evolvegcn_h_500u_top500_h32_seed2025_zscore;evolvegcn_h_500u_top500_h32_seed42;evolvegcn_h_500u_top500_h32_seed42_hybrid_summary;evolvegcn_h_500u_top500_h32_seed42_hybrid_summary_norm;evolvegcn_h_500u_top500_h32_seed42_leakyrelu;evolvegcn_h_500u_top500_h32_seed42_linear_head;evolvegcn_h_500u_top500_h32_seed42_linear_head_targetnorm;evolvegcn_h_500u_top500_h32_seed42_meanmax;evolvegcn_h_500u_top500_h32_seed42_none_norm;evolvegcn_h_500u_top500_h32_seed42_zscore;evolvegcn_h_500u_top500_h32_seed777_minmax;evolvegcn_h_500u_top500_h32_seed777_none;evolvegcn_h_500u_top500_h32_seed777_zscore;evolvegcn_h_500u_top500_h32_seed999_minmax;evolvegcn_h_500u_top500_h32_seed999_none;evolvegcn_h_500u_top500_h32_seed999_zscore;static_gcn_500u_top500_final_snapshot_h32_seed123_minmax;static_gcn_500u_top500_final_snapshot_h32_seed123_none;static_gcn_500u_top500_final_snapshot_h32_seed123_zscore;static_gcn_500u_top500_final_snapshot_h32_seed2025_minmax;static_gcn_500u_top500_final_snapshot_h32_seed2025_none;static_gcn_500u_top500_final_snapshot_h32_seed2025_zscore;static_gcn_500u_top500_final_snapshot_h32_seed42_none;static_gcn_500u_top500_final_snapshot_h32_seed42_zscore;static_gcn_500u_top500_final_snapshot_h32_seed777_minmax;static_gcn_500u_top500_final_snapshot_h32_seed777_none;static_gcn_500u_top500_final_snapshot_h32_seed777_zscore;static_gcn_500u_top500_final_snapshot_h32_seed999_minmax;static_gcn_500u_top500_final_snapshot_h32_seed999_none;static_gcn_500u_top500_final_snapshot_h32_seed999_zscore;static_gcn_top500_final_snapshot_same_split_h32_seed42;summary_features_500u_minmax_seed42;summary_features_500u_none_top500_matched_seed42;summary_features_500u_zscore_seed42,,unknown,false,medium,
reports/experiment_registry/normalization_ablation_control_audit.md,report,normalization_ablation,,,unknown,false,medium,
reports/experiment_registry/normalization_ablation_family_summary.csv,report,normalization_ablation,,,unknown,false,medium,
reports/experiment_registry/normalization_ablation_final_verification.md,report,normalization_ablation,evolvegcn_h_500u_top500_h32_seed123_minmax;evolvegcn_h_500u_top500_h32_seed123_none;evolvegcn_h_500u_top500_h32_seed123_zscore;evolvegcn_h_500u_top500_h32_seed2025_minmax;evolvegcn_h_500u_top500_h32_seed2025_none;evolvegcn_h_500u_top500_h32_seed2025_zscore;evolvegcn_h_500u_top500_h32_seed42;evolvegcn_h_500u_top500_h32_seed42_none_norm;evolvegcn_h_500u_top500_h32_seed42_zscore;evolvegcn_h_500u_top500_h32_seed777_minmax;evolvegcn_h_500u_top500_h32_seed777_none;evolvegcn_h_500u_top500_h32_seed777_zscore;evolvegcn_h_500u_top500_h32_seed999_minmax;evolvegcn_h_500u_top500_h32_seed999_none;evolvegcn_h_500u_top500_h32_seed999_zscore;static_gcn_500u_top500_final_snapshot_h32_seed123_minmax;static_gcn_500u_top500_final_snapshot_h32_seed123_none;static_gcn_500u_top500_final_snapshot_h32_seed123_zscore;static_gcn_500u_top500_final_snapshot_h32_seed2025_minmax;static_gcn_500u_top500_final_snapshot_h32_seed2025_none;static_gcn_500u_top500_final_snapshot_h32_seed2025_zscore;static_gcn_500u_top500_final_snapshot_h32_seed42_none;static_gcn_500u_top500_final_snapshot_h32_seed42_zscore;static_gcn_500u_top500_final_snapshot_h32_seed777_minmax;static_gcn_500u_top500_final_snapshot_h32_seed777_none;static_gcn_500u_top500_final_snapshot_h32_seed777_zscore;static_gcn_500u_top500_final_snapshot_h32_seed999_minmax;static_gcn_500u_top500_final_snapshot_h32_seed999_none;static_gcn_500u_top500_final_snapshot_h32_seed999_zscore;static_gcn_top500_final_snapshot_same_split_h32_seed42,,unknown,false,medium,
reports/experiment_registry/normalization_ablation_missing_run_decisions.csv,report,normalization_ablation,,,unknown,false,medium,
reports/experiment_registry/normalization_ablation_reporting_plan.md,report,normalization_ablation,,,unknown,false,medium,
reports/experiment_registry/notebook16_execution_audit.json,report,other,,,unknown,false,low,
reports/experiment_registry/notebook16_temporal_architecture_outline.md,report,other,,,unknown,false,low,
reports/experiment_registry/pna_degree_histograms/u1000_top1500_k8_seed123_train700.json,report,other,,,unknown,false,low,
reports/experiment_registry/pna_degree_histograms/u1000_top1500_k8_seed2025_train700.json,report,other,,,unknown,false,low,
reports/experiment_registry/pna_degree_histograms/u1000_top1500_k8_seed42_train700.json,report,other,,,unknown,false,low,
reports/experiment_registry/professor_request_experiment_inventory.md,report,other,debug_evolvegcn_h_50u_h32_dropout0_none_lr1e4;debug_evolvegcn_h_50u_h32_dropout0_zscore;debug_mean_baseline_20u_seed42;debug_mean_baseline_50u_seed42;debug_overfit_evolvegcn_h_20u_h32_dropout0;debug_overfit_evolvegcn_h_50u_h32_dropout0;debug_overfit_static_gcn_20u_h32_dropout0;debug_overfit_static_gcn_50u_h32_dropout0;debug_static_gcn_50u_h32_dropout0_none_lr1e4;debug_static_gcn_50u_h32_dropout0_zscore;debug_summary_features_50u_minmax_seed42;debug_summary_features_50u_zscore_seed42;evolvegcn_h_100u_seed123;evolvegcn_h_100u_seed123_final32;evolvegcn_h_100u_seed42;evolvegcn_h_200u_seed123;evolvegcn_h_200u_seed123_final32;evolvegcn_h_20u_seed123;evolvegcn_h_20u_seed123_final32;evolvegcn_h_500u_k12_seed42;evolvegcn_h_500u_k4_seed42;evolvegcn_h_500u_k6_seed42;evolvegcn_h_500u_k8_h64_seed42;evolvegcn_h_500u_top200_h32_seed42;evolvegcn_h_500u_top500_h32_seed42;evolvegcn_h_500u_top500_h32_seed42_hybrid_summary;evolvegcn_h_500u_top500_h32_seed42_hybrid_summary_norm;evolvegcn_h_500u_top500_h32_seed42_meanmax;evolvegcn_h_500u_top500_h32_seed42_zscore;evolvegcn_h_500u_top500_h32_seed777_minmax;evolvegcn_h_500u_top500_h32_seed777_none;evolvegcn_h_50u_seed123;evolvegcn_h_750u_top1000_h32_seed123_none;evolvegcn_h_750u_top1000_h32_seed2025_none;evolvegcn_h_750u_top1000_h32_seed2025_none_linear_head;evolvegcn_h_750u_top1000_h32_seed2025_none_linear_head_meanmax;evolvegcn_h_750u_top1000_h32_seed777_none;evolvegcn_h_750u_top1000_h32_seed777_none_linear_head;evolvegcn_h_750u_top1000_h32_seed777_none_linear_head_temporal_last;evolvegcn_h_750u_top1000_h32_seed999_none;evolvegcn_h_750u_top1000_h32_seed999_none_linear_head;evolvegcn_h_u1000_top1500_sparse_train450_seed42_none_h32_l2_mean_temporal_mean_linear;evolvegcn_h_u1000_top1500_t1_ctxsuffix_sparse_train700_seed123_none_h32_l2_gmean_tmean_linear;evolvegcn_h_u1000_top1500_t2_ctxsuffix_sparse_train700_seed42_none_h32_l2_gmean_tlast_linear;evolvegcn_h_u1000_top1500_t2_ctxsuffix_sparse_train700_seed42_none_h32_l2_gmean_tmean_linear;evolvegcn_h_u1000_top1500_t3_ctxsuffix_sparse_train700_seed42_none_h32_l2_gmean_tmean_linear;evolvegcn_h_u1000_top1500_t4_ctxsuffix_sparse_train700_seed123_none_h32_l2_gmean_tmean_linear;evolvegcn_h_u1000_top1500_t5_ctxsuffix_sparse_train700_seed42_none_h32_l2_gmean_tlast_linear;evolvegcn_h_u1000_top2000_sparse_train700_seed123_none_h32_l2_mean_temporal_mean_linear;evolvegcn_h_u1000_top500_sparse_train700_seed42_none_h32_l2_mean_temporal_mean_linear,,unknown,false,low,
reports/experiment_registry/professor_table_blueprint.md,report,other,summary_features_500u_none_top500_matched_seed42,,unknown,false,low,
reports/experiment_registry/registry_build_metadata.json,report,other,,,unknown,false,low,
reports/experiment_registry/registry_validation_report.md,report,other,debug_evolvegcn_h_50u_h32_dropout0_none_lr1e4;debug_evolvegcn_h_50u_h32_dropout0_zscore;debug_overfit_evolvegcn_h_20u_h32_dropout0;debug_overfit_evolvegcn_h_50u_h32_dropout0;debug_overfit_static_gcn_20u_h32_dropout0;debug_overfit_static_gcn_50u_h32_dropout0;debug_static_gcn_50u_h32_dropout0_none_lr1e4;debug_static_gcn_50u_h32_dropout0_zscore;debug_summary_features_50u_minmax_seed42;debug_summary_features_50u_zscore_seed42;evolvegcn_h_100u_seed123;evolvegcn_h_100u_seed123_final32;evolvegcn_h_100u_seed2025;evolvegcn_h_100u_seed42;evolvegcn_h_20u_seed123;evolvegcn_h_20u_seed123_final32;evolvegcn_h_20u_seed2025;evolvegcn_h_20u_seed42;evolvegcn_h_500u_top500_h32_seed123_minmax;evolvegcn_h_500u_top500_h32_seed123_none;evolvegcn_h_500u_top500_h32_seed2025_minmax;evolvegcn_h_500u_top500_h32_seed2025_none;evolvegcn_h_500u_top500_h32_seed42;evolvegcn_h_500u_top500_h32_seed42_hybrid_summary;evolvegcn_h_500u_top500_h32_seed42_hybrid_summary_norm;evolvegcn_h_500u_top500_h32_seed42_leakyrelu;evolvegcn_h_500u_top500_h32_seed42_linear_head;evolvegcn_h_500u_top500_h32_seed42_linear_head_targetnorm;evolvegcn_h_500u_top500_h32_seed42_meanmax;evolvegcn_h_500u_top500_h32_seed42_none_norm;evolvegcn_h_500u_top500_h32_seed777_minmax;evolvegcn_h_500u_top500_h32_seed777_none;evolvegcn_h_500u_top500_h32_seed999_minmax;evolvegcn_h_500u_top500_h32_seed999_none;evolvegcn_h_50u_seed123;evolvegcn_h_50u_seed123_final32;evolvegcn_h_50u_seed2025;evolvegcn_h_50u_seed42;evolvegcn_h_750u_top1000_h32_seed123_none;evolvegcn_h_750u_top1000_h32_seed2025_none;evolvegcn_h_750u_top1000_h32_seed42_none;evolvegcn_h_750u_top1000_h32_seed42_none_mlp_relu_repeat;evolvegcn_h_750u_top1000_h32_seed777_none;evolvegcn_h_750u_top1000_h32_seed999_none;evolvegcn_h_u100_top100_norm-minmax_h32_l2_gpool-mean_tpool-mean_head-mlp_canonical300_seed2025;evolvegcn_h_u100_top100_norm-minmax_h32_l2_gpool-mean_tpool-mean_head-mlp_canonical300_seed42;evolvegcn_h_u20_top100_norm-minmax_h32_l2_gpool-mean_tpool-mean_head-mlp_canonical300_seed2025;evolvegcn_h_u20_top100_norm-minmax_h32_l2_gpool-mean_tpool-mean_head-mlp_canonical300_seed42;evolvegcn_h_u500_top100_norm-minmax_k6_h32_l2_factorial_seed42;evolvegcn_h_u500_top100_norm-minmax_k6_h32_l2_factorial_seed42__interrupted_epoch7_20260730T061044Z,,unknown,false,low,
